ID,Municipio,Analfabetismo,,,Bajo logro educativo,,,Barreras a servicios para cuidado de la primera infancia,,,Barreras de acceso a servicios de salud,,,Tasa de dependencia,,,Hacinamiento crítico,,,Inadecuada eliminación de excretas,,,Inasistencia escolar,,,Material inadecuado de paredes exteriores,,,Material inadecuado de pisos,,,Rezago escolar,,,Sin acceso a fuente de agua mejorada,,,Sin aseguramiento en salud,,,Trabajo infantil,,,Trabajo informal,,
,,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso
18460,MILÁN,18.2,16.2,18.6,75.8,56.6,79.6,4.2,0.8,4.9,5.4,0.8,6.3,49.0,47.1,49.4,8.6,15.7,7.2,41.9,6.7,48.8,9.0,3.1,10.2,4.2,14.3,2.2,23.5,6.2,26.9,31.4,21.8,33.3,64.8,5.6,76.3,18.3,15.1,19.0,3.4,1.1,3.8,92.1,82.6,94.0
18479,MORELIA,13.6,14.5,12.6,67.8,57.2,81.0,1.1,1.0,1.3,7.5,6.3,8.9,40.2,44.5,34.9,11.8,15.2,7.7,12.0,2.2,24.3,6.2,2.6,10.6,6.0,8.3,3.1,11.9,5.8,19.5,23.0,22.0,24.1,24.5,1.5,53.3,13.6,13.7,13.5,1.5,0.6,2.7,86.9,84.1,90.3
18592,PUERTO RICO,17.4,17.3,17.7,74.9,67.5,86.6,2.9,2.5,3.6,12.9,11.9,14.4,45.5,47.4,42.4,10.6,13.8,5.6,16.0,6.3,31.5,9.3,7.1,12.8,7.1,10.3,2.2,17.9,8.2,33.2,28.8,24.4,35.8,29.5,2.3,72.5,17.0,15.8,18.8,4.0,2.6,6.3,91.6,89.2,95.4
18610,SAN JOSÉ DEL FRAGUA,13.4,11.8,15.5,68.9,62.6,77.4,2.3,1.7,3.3,11.6,14.4,7.8,44.9,44.5,45.3,12.1,15.2,7.8,17.3,13.2,22.9,6.9,4.7,9.8,10.6,17.5,1.4,14.5,9.5,21.3,24.9,23.1,27.4,23.0,2.0,51.1,19.3,17.8,21.2,2.7,2.0,3.5,89.4,86.2,93.7
18753,SAN VICENTE DEL CAGUÁN,15.6,13.5,18.0,74.3,63.1,86.8,4.8,2.7,7.3,7.0,7.9,5.9,39.5,33.3,46.5,10.4,14.9,5.4,31.5,26.5,37.3,10.7,6.4,15.5,16.9,29.2,3.0,14.0,8.9,19.7,33.0,28.5,38.0,35.6,2.9,72.5,21.7,17.7,26.2,4.3,3.2,5.5,91.2,86.8,96.2
18756,SOLANO,16.6,13.3,18.2,72.3,57.6,79.5,6.0,2.0,8.0,10.1,7.8,11.2,56.2,45.9,61.2,10.6,14.9,8.5,34.2,14.4,44.0,14.3,6.1,18.4,11.0,29.3,2.0,8.5,11.8,6.9,37.4,29.5,41.3,56.5,11.2,78.8,30.2,20.3,35.0,3.9,2.6,4.5,92.0,84.3,95.7
18785,SOLITA,16.4,14.3,19.8,76.4,68.9,89.2,3.2,2.8,3.9,8.9,12.1,3.5,40.7,36.7,47.5,11.5,14.6,6.1,26.0,17.5,40.7,7.4,6.1,9.7,32.1,49.4,2.7,10.0,9.3,11.3,29.4,26.9,33.5,31.2,11.8,64.5,19.9,17.5,24.1,4.5,3.9,5.5,92.6,89.3,98.1
18860,VALPARAÍSO,15.0,15.1,14.9,73.6,63.1,80.6,2.3,1.2,3.0,4.3,8.5,1.4,48.3,44.8,50.6,7.7,12.9,4.2,26.7,2.5,43.0,7.8,5.3,9.5,4.4,9.1,1.2,13.0,3.2,19.6,23.8,21.3,25.5,36.0,2.4,58.7,15.3,13.9,16.2,2.3,2.1,2.5,91.9,86.7,95.4
19001,POPAYÁN,5.9,5.0,10.4,37.8,33.5,61.0,1.4,1.4,1.8,8.1,8.5,6.1,31.8,31.2,34.9,7.4,7.8,5.4,5.4,4.4,10.3,2.3,1.8,4.9,6.1,6.3,5.3,5.6,2.7,21.3,11.8,11.3,14.3,3.1,1.8,10.2,17.8,18.4,15.0,0.6,0.5,1.3,81.4,80.2,87.4
19022,ALMAGUER,24.2,10.1,25.5,81.8,43.0,85.5,1.1,1.4,1.0,5.3,3.7,5.5,52.4,45.6,53.0,7.8,13.2,7.2,54.2,10.1,58.3,6.5,1.4,7.0,0.3,0.9,0.2,80.4,18.8,86.2,15.9,5.2,16.9,56.3,5.4,61.1,6.9,14.1,6.3,2.2,0.9,2.3,94.2,81.9,95.4
19050,ARGELIA,16.0,11.0,16.7,82.9,62.2,85.7,2.9,1.9,3.0,13.8,10.2,14.2,35.2,34.1,35.3,5.5,13.4,4.4,12.8,9.5,13.3,9.2,2.9,10.1,4.3,5.1,4.2,28.1,8.0,30.9,19.7,17.4,20.0,23.9,3.9,26.7,14.7,16.0,14.5,4.6,3.2,4.8,96.3,89.6,97.2
19075,BALBOA,16.9,16.0,17.2,80.7,72.1,83.6,1.8,1.8,1.8,7.2,3.1,8.5,35.3,41.1,33.4,6.5,14.5,3.8,16.7,17.1,16.6,7.0,5.9,7.3,2.2,4.0,1.6,50.2,10.8,63.6,16.0,16.1,15.9,45.4,11.5,56.9,8.0,10.2,7.3,3.3,2.4,3.6,95.1,93.7,95.6
19100,BOLÍVAR,18.4,10.5,19.6,78.2,47.8,82.8,1.4,0.7,1.5,3.0,2.2,3.1,42.1,41.0,42.3,7.3,11.1,6.7,34.3,7.6,38.3,5.8,2.0,6.4,0.5,0.9,0.4,70.3,11.8,79.0,14.0,9.0,14.8,47.7,3.7,54.2,8.0,11.6,7.5,2.3,0.6,2.5,94.7,85.3,96.1
19110,BUENOS AIRES,15.3,9.9,15.6,69.1,47.6,70.2,2.9,0.9,3.0,5.5,1.8,5.7,38.7,36.7,38.8,4.3,9.2,4.1,17.6,7.2,18.1,4.9,2.5,5.1,2.7,1.2,2.8,35.3,5.8,36.8,18.5,15.9,18.6,40.9,1.6,42.9,15.2,18.2,15.1,2.8,1.8,2.8,90.5,80.6,91.0
19130,CAJIBÍO,20.0,7.6,20.9,80.3,50.2,82.4,1.7,2.0,1.6,7.8,3.2,8.1,43.1,41.2,43.2,6.1,8.4,6.0,30.5,9.6,32.0,7.7,1.8,8.1,3.3,3.0,3.4,43.6,3.2,46.5,20.2,11.1,20.9,59.2,3.5,63.2,9.9,13.9,9.6,3.6,0.3,3.8,94.3,86.6,94.9
19137,CALDONO,21.6,9.8,22.4,72.8,39.5,75.0,3.3,2.0,3.4,11.5,6.3,11.9,45.9,38.2,46.5,11.5,11.4,11.5,30.5,24.7,30.8,7.2,1.5,7.6,2.9,1.6,3.0,49.2,10.8,51.8,20.0,8.8,20.8,15.9,3.2,16.8,13.3,22.3,12.7,4.9,1.2,5.2,92.8,83.9,93.4
19142,CALOTO,13.6,6.4,15.5,55.7,35.5,61.0,1.6,1.1,1.8,5.4,4.0,5.8,40.2,37.1,41.1,7.3,10.3,6.5,18.4,12.6,19.9,3.0,1.4,3.4,12.7,5.8,14.5,36.7,4.1,45.2,17.1,12.2,18.3,28.7,5.0,34.9,12.8,15.6,12.1,1.9,0.2,2.3,86.8,82.1,88.0
19212,CORINTO,15.5,12.8,19.0,62.7,55.4,72.0,1.2,1.3,1.2,5.6,3.8,7.8,33.6,32.3,35.1,9.3,12.4,5.5,11.7,1.6,24.4,4.6,3.2,6.3,7.7,4.2,12.1,26.3,5.3,52.9,14.6,12.0,17.8,17.8,1.3,38.7,14.6,17.9,10.6,2.3,1.2,3.7,89.0,84.8,94.2
19256,EL TAMBO,18.4,10.6,18.9,80.1,54.1,82.1,1.8,1.1,1.8,9.9,5.3,10.3,40.0,42.5,39.8,5.5,10.8,5.1,23.3,16.0,23.8,5.5,1.9,5.7,5.9,11.7,5.4,33.5,9.0,35.3,15.2,9.6,15.7,29.0,2.8,31.0,10.2,14.5,9.9,2.7,1.5,2.8,94.3,88.4,94.8
19290,FLORENCIA,16.0,10.0,17.9,77.2,55.3,83.9,0.5,0.5,0.6,4.7,6.2,4.2,38.2,42.2,36.9,7.0,12.6,5.3,16.3,5.0,19.8,5.9,2.5,6.9,0.4,0.5,0.4,18.3,4.1,22.7,18.4,17.1,18.8,9.8,1.1,12.5,7.5,12.1,6.1,3.0,1.1,3.6,95.7,90.2,97.4
19300,GUACHENÉ,8.5,6.1,9.7,43.5,38.4,46.0,1.6,1.0,1.8,3.3,3.0,3.5,41.9,42.6,41.5,4.7,9.6,2.2,6.8,4.3,8.1,1.8,1.5,1.9,1.0,0.7,1.1,5.8,1.9,7.7,16.5,16.0,16.8,7.2,1.1,10.3,18.1,18.3,18.0,0.4,0.8,0.2,79.8,83.1,78.2
19318,GUAPI,28.8,23.6,36.0,67.2,54.3,85.0,10.9,7.8,15.2,1.4,1.5,1.3,48.1,42.4,56.0,9.6,10.8,7.9,82.2,82.5,81.8,8.2,6.1,11.1,32.1,54.6,1.0,1.8,0.3,4.0,33.4,28.5,40.2,78.7,80.5,76.3,30.8,28.6,33.7,3.3,2.1,5.0,93.4,90.8,96.9
19355,INZÁ,17.5,6.1,18.1,72.2,37.1,74.0,2.3,2.7,2.2,16.1,6.7,16.6,53.8,33.9,54.8,5.8,6.7,5.7,30.3,12.4,31.2,5.5,1.1,5.7,1.6,1.8,1.6,48.7,4.9,51.0,21.7,8.5,22.4,24.5,8.5,25.3,13.9,21.1,13.6,3.4,0.9,3.5,92.3,84.7,92.7
19364,JAMBALÓ,21.7,6.7,23.5,67.4,34.9,71.3,1.8,0.2,2.0,10.8,13.1,10.5,32.9,30.1,33.2,6.8,7.9,6.6,24.4,5.5,26.6,5.5,1.1,6.1,1.1,1.1,1.1,51.9,6.7,57.3,21.1,12.4,22.1,23.1,5.0,25.3,9.7,13.9,9.2,5.3,1.7,5.7,93.4,81.0,94.9
19392,LA SIERRA,16.7,11.9,17.7,71.7,50.5,75.9,1.2,0.6,1.3,5.4,1.0,6.3,60.3,70.0,58.4,8.1,16.9,6.3,31.6,30.8,31.8,3.1,1.8,3.4,6.2,8.9,5.7,60.0,28.9,66.2,14.6,9.6,15.6,21.7,1.1,25.7,11.0,13.5,10.5,0.9,0.0,1.1,94.0,93.2,94.2
19397,LA VEGA,16.9,13.4,17.1,75.5,49.1,77.2,1.7,1.6,1.7,8.4,3.9,8.7,55.9,49.3,56.3,6.6,7.4,6.5,37.7,18.0,38.9,4.8,2.5,5.0,0.6,0.7,0.6,67.3,17.5,70.3,16.3,9.2,16.8,31.5,11.8,32.7,12.2,18.7,11.8,1.7,0.9,1.8,91.3,79.0,92.1
19418,LÓPEZ DE MICAY,27.3,15.8,29.1,77.4,47.2,82.1,17.0,5.3,18.8,6.2,5.5,6.3,70.0,50.5,73.0,12.1,11.0,12.3,58.1,27.7,62.8,9.8,5.0,10.6,4.7,28.3,1.0,1.7,1.3,1.7,40.1,23.3,42.7,84.6,57.6,88.8,34.6,26.4,35.8,2.2,1.3,2.4,94.9,83.7,96.6
19450,MERCADERES,19.1,16.8,20.3,74.9,60.6,83.0,0.9,0.9,1.0,6.1,8.8,4.6,41.5,46.9,38.4,7.8,13.5,4.5,42.0,39.5,43.5,3.5,2.1,4.3,1.4,0.8,1.7,45.9,24.3,58.3,13.1,10.4,14.6,29.0,1.8,44.4,9.3,10.9,8.3,1.9,0.7,2.7,94.1,90.4,96.2
19455,MIRANDA,11.6,9.5,14.5,52.1,45.2,61.8,1.8,1.9,1.8,5.7,3.5,8.7,31.7,29.5,34.8,5.8,7.7,3.0,4.6,1.6,8.7,3.0,2.6,3.5,2.9,0.8,5.8,9.6,1.3,21.2,14.7,15.1,14.2,5.8,0.4,13.3,15.1,17.2,12.2,1.2,0.6,2.1,81.6,79.4,84.6
19473,MORALES,15.9,7.2,16.6,71.3,48.2,73.2,2.2,1.3,2.2,5.8,8.3,5.6,45.7,39.5,46.2,5.9,11.9,5.4,23.4,22.1,23.5,5.0,2.0,5.2,9.8,4.3,10.3,39.0,12.0,41.3,14.5,12.3,14.7,37.8,3.1,40.7,10.2,12.0,10.1,3.3,0.9,3.5,93.3,85.4,94.0
19513,PADILLA,8.4,8.5,8.2,48.6,43.4,53.4,1.7,1.7,1.7,2.0,2.3,1.7,42.8,40.8,44.6,5.3,8.1,2.7,6.2,3.1,8.9,2.9,2.4,3.3,1.8,0.4,3.1,9.7,5.7,13.4,13.7,13.0,14.3,6.0,0.9,10.6,16.1,16.3,16.0,0.3,0.5,0.2,81.7,83.2,80.3
19517,PÁEZ,18.8,7.9,19.9,72.5,40.0,75.9,3.4,2.3,3.5,5.1,2.3,5.4,48.0,33.1,49.6,7.9,10.9,7.6,34.7,23.3,35.9,7.3,1.8,7.9,2.9,3.1,2.9,49.7,4.7,54.4,22.4,9.6,23.8,18.4,33.5,16.8,15.5,20.3,15.1,4.7,1.6,5.0,92.6,82.5,93.7
19532,PATÍA,16.6,12.2,20.0,67.7,53.2,78.7,1.5,1.2,1.7,1.7,2.1,1.4,49.0,50.1,48.1,8.2,12.5,5.1,18.9,9.7,25.8,3.9,2.2,5.1,4.1,1.7,5.8,39.8,10.7,61.8,16.4,11.8,19.9,39.4,3.0,67.0,12.5,11.7,13.1,1.4,0.8,1.9,92.8,89.5,95.2
19533,PIAMONTE,10.1,8.3,10.7,69.3,55.2,74.5,2.2,1.3,2.5,5.3,1.3,6.7,38.4,40.7,37.6,7.6,15.9,4.7,18.2,20.9,17.2,8.8,5.5,10.1,17.8,62.1,1.8,5.9,3.5,6.7,22.6,21.5,23.0,25.0,2.1,33.3,13.6,15.3,13.0,4.7,3.1,5.2,90.0,84.4,92.1
19548,PIENDAMÓ - TUNÍA,13.9,11.1,15.6,64.8,52.9,71.8,1.2,1.2,1.2,4.1,5.0,3.6,36.5,32.0,39.2,8.1,11.8,5.9,15.8,11.4,18.5,4.0,2.6,4.8,5.7,5.2,6.0,16.4,5.9,22.6,12.1,14.2,10.9,5.6,1.4,8.1,10.6,13.1,9.1,2.2,1.4,2.6,91.9,90.6,92.7
19573,PUERTO TEJADA,7.1,7.3,5.5,39.8,38.9,46.4,2.1,2.1,2.2,2.0,2.1,1.7,30.5,30.9,27.7,7.5,8.2,2.2,1.5,1.3,2.7,3.9,3.7,5.7,0.3,0.2,0.8,2.3,2.1,3.8,11.8,11.9,11.6,1.9,0.9,9.2,20.6,20.8,18.9,0.5,0.5,0.5,81.7,82.2,77.8
19585,PURACÉ,12.4,9.3,12.8,66.3,51.2,68.5,1.5,1.1,1.6,8.2,1.2,9.2,38.3,37.7,38.3,9.5,20.2,7.9,34.7,32.8,35.0,4.0,1.9,4.3,2.6,6.8,2.0,20.0,7.8,21.7,17.4,12.9,18.0,19.8,5.0,21.9,11.5,11.0,11.6,2.4,1.2,2.6,90.2,86.0,90.8
19622,ROSAS,17.1,6.9,18.4,75.1,48.0,78.6,1.3,1.0,1.4,3.0,0.8,3.3,52.1,55.8,51.6,4.6,11.4,3.7,9.5,8.1,9.7,3.7,1.3,4.0,5.6,2.5,5.9,37.6,8.9,41.2,11.0,12.9,10.8,33.6,3.6,37.4,11.0,15.2,10.5,1.1,0.0,1.3,93.5,88.8,94.1
19693,SAN SEBASTIÁN,14.1,7.1,14.6,74.7,45.2,76.8,1.2,0.8,1.2,5.6,5.2,5.6,43.6,41.3,43.8,6.9,16.7,6.3,20.1,18.7,20.2,4.6,0.4,4.8,0.3,0.4,0.2,71.7,16.3,75.6,12.9,8.7,13.2,19.5,6.0,20.4,9.0,11.1,8.9,2.1,0.0,2.2,91.5,85.7,91.9
19698,SANTANDER DE QUILICHAO,8.7,5.6,11.8,49.6,37.7,61.8,1.6,1.4,1.7,4.7,4.6,4.7,30.0,27.1,33.0,6.5,7.8,5.1,6.7,5.7,7.7,3.2,2.6,3.9,7.4,4.6,10.1,18.6,3.1,34.4,13.0,11.6,14.3,10.1,2.2,18.1,15.4,16.6,14.2,1.8,1.0,2.6,85.8,82.3,89.3
19701,SANTA ROSA,11.9,6.7,12.8,72.0,45.4,76.5,1.6,0.8,1.8,28.1,9.2,31.3,60.0,55.0,60.9,8.9,11.3,8.5,58.7,5.5,67.8,5.6,2.1,6.1,5.0,23.5,1.9,29.6,28.6,29.8,24.4,10.5,26.8,32.4,2.9,37.4,16.0,13.9,16.4,3.2,0.4,3.7,88.2,76.1,90.2
19743,SILVIA,18.6,7.0,20.6,67.7,36.0,72.9,3.0,1.4,3.2,6.5,6.5,6.5,35.9,34.8,36.1,8.9,9.2,8.8,34.6,7.1,39.1,4.9,1.9,5.4,1.0,0.5,1.1,36.6,1.4,42.4,17.1,7.8,18.6,19.7,7.2,21.8,12.0,15.2,11.4,4.9,0.8,5.5,92.2,87.4,92.9
19760,SOTARÁ PAISPAMBA,9.7,3.6,10.0,67.2,38.7,68.7,1.3,0.9,1.3,3.3,17.6,2.6,38.2,38.7,38.2,6.8,15.8,6.4,28.6,1.8,29.9,4.4,0.9,4.6,3.0,16.2,2.4,37.4,14.4,38.5,12.6,8.6,12.8,14.4,1.4,15.1,11.4,9.9,11.5,1.7,0.9,1.7,88.2,82.0,88.5
19780,SUÁREZ,13.1,11.3,13.8,69.9,57.6,74.6,2.6,2.5,2.7,5.1,2.3,6.1,37.1,35.3,37.8,7.5,13.7,5.2,19.2,16.8,20.2,8.2,8.0,8.2,1.9,2.3,1.8,32.8,7.0,42.5,14.0,12.9,14.4,55.1,11.1,71.8,12.8,14.6,12.1,3.3,1.8,3.9,91.8,89.2,92.8
19785,SUCRE,20.9,15.3,22.3,75.8,61.6,79.3,0.8,0.2,0.9,1.8,1.5,1.9,89.1,76.0,92.3,6.4,12.9,4.8,36.5,12.0,42.5,4.5,2.0,5.1,1.3,2.4,1.1,82.0,53.6,88.9,16.7,13.5,17.5,65.2,9.8,78.8,7.7,9.2,7.3,0.1,0.2,0.0,96.6,90.8,98.1
19807,TIMBÍO,12.6,9.4,14.8,63.8,48.2,74.6,1.3,0.9,1.6,17.8,10.6,22.8,44.9,39.4,48.8,8.9,13.4,5.8,8.4,6.5,9.7,3.0,1.9,3.7,8.0,4.5,10.5,13.9,6.5,19.2,14.1,11.2,16.1,4.1,0.6,6.5,12.4,13.9,11.4,1.1,0.8,1.4,91.0,88.7,92.6
19809,TIMBIQUÍ,28.4,19.6,32.2,70.1,51.4,78.1,9.4,5.6,11.0,5.6,4.3,6.1,54.9,42.5,60.2,15.7,14.3,16.3,76.1,79.2,74.8,7.9,5.3,9.0,21.3,68.6,1.0,2.4,0.7,3.1,38.1,32.7,40.4,78.2,75.2,79.5,26.0,27.0,25.6,2.9,3.1,2.8,94.5,90.3,96.4
19821,TORIBÍO,19.9,8.3,20.8,68.1,39.7,70.5,2.8,1.2,2.9,4.6,2.7,4.7,36.7,23.2,37.8,4.7,7.8,4.4,26.4,10.1,27.8,6.2,1.7,6.6,8.6,7.5,8.7,39.6,7.0,42.4,16.1,10.6,16.6,28.6,5.0,30.6,10.6,12.8,10.4,5.5,2.9,5.7,95.5,84.1,96.4
19824,TOTORÓ,13.2,7.4,13.6,69.5,44.6,71.5,2.2,1.8,2.2,7.2,4.8,7.4,57.9,49.4,58.5,14.7,22.7,14.1,38.7,17.9,40.3,4.7,2.2,4.9,2.4,2.8,2.3,47.4,15.7,49.9,19.6,9.4,20.4,24.3,21.9,24.5,11.7,16.7,11.3,2.7,1.4,2.8,92.2,84.5,92.8
19845,VILLA RICA,6.0,6.0,5.8,41.9,40.7,45.3,1.8,1.9,1.6,4.2,4.7,2.8,35.4,34.9,36.6,7.3,8.7,3.3,6.6,5.9,8.7,2.5,2.4,2.7,0.9,0.6,1.5,5.2,4.1,8.3,11.7,12.2,10.5,42.0,45.2,33.0,18.2,18.4,17.7,0.4,0.3,0.5,79.1,78.3,81.2
20001,VALLEDUPAR,10.8,8.0,31.3,37.8,33.3,71.6,3.1,2.8,5.8,9.0,9.5,5.0,39.8,38.0,53.2,19.5,18.8,24.6,13.3,10.2,36.7,5.8,5.0,11.9,4.4,4.6,3.0,8.6,5.4,32.6,20.5,19.5,28.4,7.9,5.1,28.8,20.2,19.9,22.7,0.9,0.8,1.9,87.5,86.9,92.2
20011,AGUACHICA,17.1,14.6,35.7,54.1,50.5,81.4,1.8,1.6,2.7,12.2,11.1,20.4,38.0,37.7,40.3,21.2,21.6,18.3,12.6,10.0,32.6,4.6,4.3,7.1,5.3,5.5,3.5,9.6,7.0,29.6,22.7,21.5,32.2,7.0,4.3,27.2,17.5,17.5,18.1,1.7,1.4,3.3,87.6,87.7,87.1
20013,AGUSTÍN CODAZZI,22.0,20.5,28.1,59.2,55.3,75.3,3.2,2.8,4.7,8.5,8.9,7.0,44.9,46.4,38.9,24.1,26.1,16.0,19.7,17.4,28.9,7.7,7.7,7.7,4.7,4.6,5.0,15.7,11.7,31.7,22.1,21.4,24.8,15.7,13.3,25.6,17.9,17.8,18.2,1.5,1.2,2.6,88.1,88.6,85.9
20032,ASTREA,21.2,16.8,26.3,62.1,53.0,72.6,3.2,2.4,4.1,2.8,3.0,2.5,54.3,55.6,52.8,24.3,28.8,19.3,27.5,21.9,34.0,5.7,5.0,6.4,6.2,7.5,4.6,32.0,23.2,42.2,29.3,26.1,32.9,19.2,5.3,35.1,20.4,19.5,21.4,1.2,1.0,1.6,91.1,90.8,91.5
20045,BECERRIL,19.2,14.5,35.4,55.8,46.6,87.1,4.2,3.1,8.0,10.2,9.2,13.6,53.1,54.4,48.9,29.2,28.3,32.2,33.6,23.3,68.9,7.0,5.1,13.4,4.3,3.0,8.9,23.7,13.6,58.1,25.0,21.8,35.9,14.9,1.6,60.2,18.1,17.1,21.3,1.9,1.1,4.6,88.3,86.6,94.0
20060,BOSCONIA,19.8,19.8,19.9,58.3,56.9,80.7,2.4,2.4,3.6,4.2,4.3,2.9,46.3,45.8,55.6,29.4,29.7,23.1,18.2,17.0,36.6,6.6,6.3,11.6,16.2,16.8,6.4,18.0,17.9,18.3,23.3,22.8,29.9,11.4,10.3,30.1,15.5,15.3,19.7,1.9,1.9,1.6,87.4,87.4,87.0
20175,CHIMICHAGUA,25.8,21.3,29.2,66.0,55.3,73.8,2.4,1.6,3.0,4.8,3.9,5.5,49.7,49.1,50.1,19.8,25.7,15.4,29.5,11.8,42.5,5.3,4.1,6.1,3.2,4.2,2.5,30.1,19.5,37.9,26.6,26.8,26.5,10.6,9.9,11.2,17.3,17.6,17.0,1.7,1.1,2.1,92.9,91.4,94.1
20178,CHIRIGUANÁ,20.1,17.2,24.3,54.6,47.5,65.1,2.8,2.0,4.0,5.3,4.2,7.1,48.7,48.1,49.6,23.0,25.9,18.7,16.8,10.2,26.6,5.0,4.4,6.0,3.4,3.8,2.7,19.1,15.1,25.0,21.1,20.0,22.8,10.2,13.1,6.0,15.1,14.1,16.4,1.3,1.0,1.8,87.4,87.4,87.3
20228,CURUMANÍ,20.5,18.0,26.8,61.0,56.2,73.0,2.5,2.4,2.6,6.4,8.8,0.5,47.7,48.2,46.5,23.1,26.2,15.6,15.5,10.1,28.9,8.1,8.2,8.0,8.0,9.3,4.7,18.8,13.8,31.2,20.8,19.3,24.6,8.0,3.5,19.5,17.9,17.7,18.2,1.6,1.6,1.8,90.0,89.1,92.4
20238,EL COPEY,23.4,21.1,31.7,62.4,57.7,78.8,2.5,2.1,3.8,9.7,9.1,11.9,49.6,49.5,50.2,24.9,26.2,20.1,15.8,13.4,24.6,5.8,5.8,6.1,3.9,3.8,4.1,13.1,9.8,24.8,23.3,22.2,27.1,7.5,4.0,20.0,20.0,20.3,18.8,1.3,1.3,1.5,87.5,86.8,90.3
20250,EL PASO,16.2,18.5,15.6,52.5,49.8,53.2,3.2,1.8,3.6,8.0,8.2,8.0,52.4,53.2,52.2,22.3,25.9,21.4,11.8,17.7,10.4,5.2,3.1,5.7,2.1,1.2,2.4,19.9,19.4,20.0,23.7,16.7,25.5,8.2,8.8,8.0,17.7,16.6,18.0,1.3,0.7,1.4,82.2,84.4,81.7
20295,GAMARRA,21.4,17.8,28.4,63.7,56.7,77.3,1.2,1.1,1.2,14.5,13.5,16.4,53.1,58.6,42.7,18.6,22.0,12.1,35.5,37.5,31.5,3.5,3.4,3.7,8.3,10.3,4.6,15.3,13.7,18.5,22.2,20.9,24.7,4.2,1.2,9.9,13.4,12.9,14.2,0.9,0.5,1.7,85.7,86.7,83.8
20310,GONZÁLEZ,34.8,19.8,42.4,76.0,53.7,87.2,1.3,1.2,1.3,7.6,6.1,8.3,37.6,35.6,38.6,17.4,17.8,17.2,40.3,18.3,51.3,7.6,4.1,9.4,0.0,0.0,0.0,19.1,5.4,25.9,24.0,12.9,29.6,45.3,2.2,66.9,10.0,12.4,8.8,3.8,1.2,5.1,93.3,86.6,96.6
20383,LA GLORIA,25.1,16.0,30.3,65.6,50.8,74.1,2.4,1.1,3.1,1.4,1.6,1.3,46.2,49.8,44.1,16.5,18.8,15.2,18.8,18.3,19.1,5.8,4.5,6.5,8.9,16.6,4.5,17.6,12.3,20.6,20.8,14.9,24.2,12.2,1.4,18.4,17.4,14.6,19.0,1.6,0.5,2.1,84.5,85.3,84.1
20400,LA JAGUA DE IBIRICO,14.6,11.2,25.6,48.1,41.6,69.0,2.5,2.5,2.6,0.9,0.8,1.5,43.1,44.8,37.6,16.3,16.3,16.3,11.2,11.0,11.6,6.0,5.9,6.3,9.3,9.4,8.7,13.6,7.3,33.9,19.1,17.9,23.1,10.0,5.1,25.6,17.5,17.7,16.7,1.6,1.2,2.9,85.5,84.9,87.6
20443,MANAURE BALCÓN DEL CESAR,20.7,19.7,25.3,55.3,51.0,74.5,1.9,2.2,0.8,5.2,3.5,12.8,43.8,47.6,26.7,20.6,23.5,7.7,30.9,28.6,41.3,4.1,4.3,3.6,4.5,5.0,2.4,16.1,11.5,36.8,18.8,18.9,18.0,14.2,2.0,69.4,16.5,17.6,11.7,1.4,1.5,1.2,90.8,91.7,86.8
20517,PAILITAS,24.0,22.8,27.9,67.1,62.5,82.8,1.5,1.2,2.3,2.8,3.4,0.7,50.7,50.7,50.5,25.6,27.0,20.7,15.0,11.5,26.9,5.5,4.9,7.9,6.0,7.5,0.8,14.3,9.1,32.0,19.2,17.4,25.3,18.1,10.6,43.4,12.4,11.8,14.4,1.0,0.9,1.2,92.3,91.9,93.5
20550,PELAYA,26.8,25.7,29.4,68.0,64.0,77.3,2.4,2.4,2.4,8.6,8.3,9.5,47.4,46.5,49.5,21.3,24.3,14.3,22.0,21.9,22.2,5.9,6.1,5.5,5.5,4.9,6.9,13.9,9.6,24.2,26.1,25.1,28.5,9.1,4.2,20.5,18.9,18.9,19.1,1.7,1.8,1.5,87.9,89.0,85.3
20570,PUEBLO BELLO,34.4,17.1,47.6,74.4,54.4,89.7,9.8,3.3,14.8,12.2,8.8,14.7,68.8,47.0,85.4,34.2,24.4,41.8,52.2,17.8,78.5,22.9,6.6,35.4,4.6,6.7,3.0,51.5,13.5,80.4,41.4,25.7,53.3,53.4,2.8,92.0,23.5,18.4,27.4,1.7,1.9,1.5,94.9,90.3,98.4
